,Weights,City
2021,"(1, 3, 3, 2, 1, 1)",Dresden
2022,"(1, 3, 3, 2, 1, 2)",Glasgow
2023,"(1, 3, 3, 2, 1, 3)",Brussels
2024,"(1, 3, 3, 2, 2, 0)",Dresden
2025,"(1, 3, 3, 2, 2, 1)",Bergen
2026,"(1, 3, 3, 2, 2, 2)",Dresden
2027,"(1, 3, 3, 2, 2, 3)",Manchester
2028,"(1, 3, 3, 2, 3, 0)",Bergen
2029,"(1, 3, 3, 2, 3, 1)",Stuttgart
2030,"(1, 3, 3, 2, 3, 2)",Stockholm
2031,"(1, 3, 3, 2, 3, 3)",Dresden
2032,"(1, 3, 3, 3, 0, 0)",Glasgow
2033,"(1, 3, 3, 3, 0, 1)",Glasgow
2034,"(1, 3, 3, 3, 0, 2)",Glasgow
2035,"(1, 3, 3, 3, 0, 3)",Brussels
2036,"(1, 3, 3, 3, 1, 0)",Canberra
2037,"(1, 3, 3, 3, 1, 1)",Canberra
2038,"(1, 3, 3, 3, 1, 2)",Brussels
2039,"(1, 3, 3, 3, 1, 3)",Glasgow
2040,"(1, 3, 3, 3, 2, 0)",Dresden
2041,"(1, 3, 3, 3, 2, 1)",Dresden
2042,"(1, 3, 3, 3, 2, 2)",Dresden
2043,"(1, 3, 3, 3, 2, 3)",Dresden
2044,"(1, 3, 3, 3, 3, 0)",Canberra
2045,"(1, 3, 3, 3, 3, 1)",Stockholm
2046,"(1, 3, 3, 3, 3, 2)",Stuttgart
2047,"(1, 3, 3, 3, 3, 3)",Bergen
2048,"(2, 0, 0, 0, 0, 0)",Lausanne
2049,"(2, 0, 0, 0, 0, 1)",Lausanne
2050,"(2, 0, 0, 0, 0, 2)",Lausanne
2051,"(2, 0, 0, 0, 0, 3)",Lausanne
2052,"(2, 0, 0, 0, 1, 0)",Dresden
2053,"(2, 0, 0, 0, 1, 1)",Dresden
2054,"(2, 0, 0, 0, 1, 2)",Dresden
2055,"(2, 0, 0, 0, 1, 3)",Manchester
2056,"(2, 0, 0, 0, 2, 0)",Ottawa
2057,"(2, 0, 0, 0, 2, 1)",Ottawa
2058,"(2, 0, 0, 0, 2, 2)",Lausanne
2059,"(2, 0, 0, 0, 2, 3)",Lausanne
2060,"(2, 0, 0, 0, 3, 0)",Abu Dhabi
2061,"(2, 0, 0, 0, 3, 1)",Dresden
2062,"(2, 0, 0, 0, 3, 2)",Luxembourg
2063,"(2, 0, 0, 0, 3, 3)",Luxembourg
2064,"(2, 0, 0, 1, 0, 0)",Lausanne
2065,"(2, 0, 0, 1, 0, 1)",Lausanne
2066,"(2, 0, 0, 1, 0, 2)",Lausanne
2067,"(2, 0, 0, 1, 0, 3)",Lausanne
2068,"(2, 0, 0, 1, 1, 0)",Ottawa
2069,"(2, 0, 0, 1, 1, 1)",Dresden
2070,"(2, 0, 0, 1, 1, 2)",Dresden
2071,"(2, 0, 0, 1, 1, 3)",Lausanne
2072,"(2, 0, 0, 1, 2, 0)",Luxembourg
2073,"(2, 0, 0, 1, 2, 1)",Dresden
2074,"(2, 0, 0, 1, 2, 2)",Lausanne
2075,"(2, 0, 0, 1, 2, 3)",Dresden
2076,"(2, 0, 0, 1, 3, 0)",Dresden
2077,"(2, 0, 0, 1, 3, 1)",Dresden
2078,"(2, 0, 0, 1, 3, 2)",Luxembourg
2079,"(2, 0, 0, 1, 3, 3)",Manchester
2080,"(2, 0, 0, 2, 0, 0)",Ottawa
2081,"(2, 0, 0, 2, 0, 1)",Lausanne
2082,"(2, 0, 0, 2, 0, 2)",Lausanne
2083,"(2, 0, 0, 2, 0, 3)",Basel
2084,"(2, 0, 0, 2, 1, 0)",Ottawa
2085,"(2, 0, 0, 2, 1, 1)",Lausanne
2086,"(2, 0, 0, 2, 1, 2)",Dresden
2087,"(2, 0, 0, 2, 1, 3)",The Hague
2088,"(2, 0, 0, 2, 2, 0)",Ottawa
2089,"(2, 0, 0, 2, 2, 1)",Dresden
2090,"(2, 0, 0, 2, 2, 2)",Dresden
2091,"(2, 0, 0, 2, 2, 3)",Basel
2092,"(2, 0, 0, 2, 3, 0)",Dresden
2093,"(2, 0, 0, 2, 3, 1)",Dresden
2094,"(2, 0, 0, 2, 3, 2)",Lausanne
2095,"(2, 0, 0, 2, 3, 3)",Lausanne
2096,"(2, 0, 0, 3, 0, 0)",Basel
2097,"(2, 0, 0, 3, 0, 1)",Ottawa
2098,"(2, 0, 0, 3, 0, 2)",Lausanne
2099,"(2, 0, 0, 3, 0, 3)",Lausanne
2100,"(2, 0, 0, 3, 1, 0)",Ottawa
2101,"(2, 0, 0, 3, 1, 1)",Ottawa
2102,"(2, 0, 0, 3, 1, 2)",Dresden
2103,"(2, 0, 0, 3, 1, 3)",Lausanne
2104,"(2, 0, 0, 3, 2, 0)",Dresden
2105,"(2, 0, 0, 3, 2, 1)",Ottawa
2106,"(2, 0, 0, 3, 2, 2)",Ottawa
2107,"(2, 0, 0, 3, 2, 3)",Lausanne
2108,"(2, 0, 0, 3, 3, 0)",Dresden
2109,"(2, 0, 0, 3, 3, 1)",Dresden
2110,"(2, 0, 0, 3, 3, 2)",Ottawa
2111,"(2, 0, 0, 3, 3, 3)",Aachen
2112,"(2, 0, 1, 0, 0, 0)",Ottawa
2113,"(2, 0, 1, 0, 0, 1)",Glasgow
2114,"(2, 0, 1, 0, 0, 2)",Glasgow
2115,"(2, 0, 1, 0, 0, 3)",Brussels
2116,"(2, 0, 1, 0, 1, 0)",Ottawa
2117,"(2, 0, 1, 0, 1, 1)",Nashville
2118,"(2, 0, 1, 0, 1, 2)",Manchester
2119,"(2, 0, 1, 0, 1, 3)",Dresden
2120,"(2, 0, 1, 0, 2, 0)",Ottawa
2121,"(2, 0, 1, 0, 2, 1)",Dresden
2122,"(2, 0, 1, 0, 2, 2)",Dresden
2123,"(2, 0, 1, 0, 2, 3)",Dresden
2124,"(2, 0, 1, 0, 3, 0)",Nashville
2125,"(2, 0, 1, 0, 3, 1)",Dresden
2126,"(2, 0, 1, 0, 3, 2)",Dresden
2127,"(2, 0, 1, 0, 3, 3)",Aachen
2128,"(2, 0, 1, 1, 0, 0)",Nashville
2129,"(2, 0, 1, 1, 0, 1)",Glasgow
2130,"(2, 0, 1, 1, 0, 2)",Glasgow
2131,"(2, 0, 1, 1, 0, 3)",Brussels
2132,"(2, 0, 1, 1, 1, 0)",Dresden
2133,"(2, 0, 1, 1, 1, 1)",Nashville
2134,"(2, 0, 1, 1, 1, 2)",Manchester
2135,"(2, 0, 1, 1, 1, 3)",Dresden
2136,"(2, 0, 1, 1, 2, 0)",Dresden
2137,"(2, 0, 1, 1, 2, 1)",Dresden
2138,"(2, 0, 1, 1, 2, 2)",Ottawa
2139,"(2, 0, 1, 1, 2, 3)",Manchester
2140,"(2, 0, 1, 1, 3, 0)",Dresden
2141,"(2, 0, 1, 1, 3, 1)",Dresden
2142,"(2, 0, 1, 1, 3, 2)",Berlin
2143,"(2, 0, 1, 1, 3, 3)",Manchester
2144,"(2, 0, 1, 2, 0, 0)",Glasgow
2145,"(2, 0, 1, 2, 0, 1)",Glasgow
2146,"(2, 0, 1, 2, 0, 2)",Glasgow
2147,"(2, 0, 1, 2, 0, 3)",The Hague
2148,"(2, 0, 1, 2, 1, 0)",Nashville
2149,"(2, 0, 1, 2, 1, 1)",Dresden
2150,"(2, 0, 1, 2, 1, 2)",Dresden
2151,"(2, 0, 1, 2, 1, 3)",Manchester
2152,"(2, 0, 1, 2, 2, 0)",Nashville
2153,"(2, 0, 1, 2, 2, 1)",Dresden
2154,"(2, 0, 1, 2, 2, 2)",Nashville
2155,"(2, 0, 1, 2, 2, 3)",Berlin
2156,"(2, 0, 1, 2, 3, 0)",Ottawa
2157,"(2, 0, 1, 2, 3, 1)",Dresden
2158,"(2, 0, 1, 2, 3, 2)",Ottawa
2159,"(2, 0, 1, 2, 3, 3)",Berlin
2160,"(2, 0, 1, 3, 0, 0)",Ottawa
2161,"(2, 0, 1, 3, 0, 1)",Dresden
2162,"(2, 0, 1, 3, 0, 2)",Brussels
2163,"(2, 0, 1, 3, 0, 3)",Glasgow
2164,"(2, 0, 1, 3, 1, 0)",Nashville
2165,"(2, 0, 1, 3, 1, 1)",Ottawa
2166,"(2, 0, 1, 3, 1, 2)",Dresden
2167,"(2, 0, 1, 3, 1, 3)",Manchester
2168,"(2, 0, 1, 3, 2, 0)",Dresden
2169,"(2, 0, 1, 3, 2, 1)",Dresden
2170,"(2, 0, 1, 3, 2, 2)",Dresden
2171,"(2, 0, 1, 3, 2, 3)",Dresden
2172,"(2, 0, 1, 3, 3, 0)",Bergen
2173,"(2, 0, 1, 3, 3, 1)",Dresden
2174,"(2, 0, 1, 3, 3, 2)",Munich
2175,"(2, 0, 1, 3, 3, 3)",The Hague
2176,"(2, 0, 2, 0, 0, 0)",Glasgow
2177,"(2, 0, 2, 0, 0, 1)",Nashville
2178,"(2, 0, 2, 0, 0, 2)",Brussels
2179,"(2, 0, 2, 0, 0, 3)",Brussels
2180,"(2, 0, 2, 0, 1, 0)",Nashville
2181,"(2, 0, 2, 0, 1, 1)",Glasgow
2182,"(2, 0, 2, 0, 1, 2)",Glasgow
2183,"(2, 0, 2, 0, 1, 3)",Manchester
2184,"(2, 0, 2, 0, 2, 0)",Nashville
2185,"(2, 0, 2, 0, 2, 1)",Manchester
2186,"(2, 0, 2, 0, 2, 2)",Manchester
2187,"(2, 0, 2, 0, 2, 3)",Dresden
2188,"(2, 0, 2, 0, 3, 0)",Nashville
2189,"(2, 0, 2, 0, 3, 1)",Dresden
2190,"(2, 0, 2, 0, 3, 2)",Nashville
2191,"(2, 0, 2, 0, 3, 3)",Manchester
2192,"(2, 0, 2, 1, 0, 0)",Glasgow
2193,"(2, 0, 2, 1, 0, 1)",Glasgow
2194,"(2, 0, 2, 1, 0, 2)",Glasgow
2195,"(2, 0, 2, 1, 0, 3)",Glasgow
2196,"(2, 0, 2, 1, 1, 0)",Dresden
2197,"(2, 0, 2, 1, 1, 1)",Dresden
2198,"(2, 0, 2, 1, 1, 2)",Dresden
2199,"(2, 0, 2, 1, 1, 3)",Manchester
2200,"(2, 0, 2, 1, 2, 0)",Dresden
2201,"(2, 0, 2, 1, 2, 1)",Ottawa
2202,"(2, 0, 2, 1, 2, 2)",Dresden
2203,"(2, 0, 2, 1, 2, 3)",Oxford
2204,"(2, 0, 2, 1, 3, 0)",Nashville
2205,"(2, 0, 2, 1, 3, 1)",Aachen
2206,"(2, 0, 2, 1, 3, 2)",Aachen
2207,"(2, 0, 2, 1, 3, 3)",Dresden
2208,"(2, 0, 2, 2, 0, 0)",Nashville
2209,"(2, 0, 2, 2, 0, 1)",Nashville
2210,"(2, 0, 2, 2, 0, 2)",Glasgow
2211,"(2, 0, 2, 2, 0, 3)",Manchester
2212,"(2, 0, 2, 2, 1, 0)",Dresden
2213,"(2, 0, 2, 2, 1, 1)",Dresden
2214,"(2, 0, 2, 2, 1, 2)",Dresden
2215,"(2, 0, 2, 2, 1, 3)",Berlin
2216,"(2, 0, 2, 2, 2, 0)",Nashville
2217,"(2, 0, 2, 2, 2, 1)",Dresden
2218,"(2, 0, 2, 2, 2, 2)",Nashville
2219,"(2, 0, 2, 2, 2, 3)",Manchester
2220,"(2, 0, 2, 2, 3, 0)",Leicester
2221,"(2, 0, 2, 2, 3, 1)",Dresden
2222,"(2, 0, 2, 2, 3, 2)",Dresden
2223,"(2, 0, 2, 2, 3, 3)",Manchester
2224,"(2, 0, 2, 3, 0, 0)",Glasgow
2225,"(2, 0, 2, 3, 0, 1)",Dresden
2226,"(2, 0, 2, 3, 0, 2)",Manchester
2227,"(2, 0, 2, 3, 0, 3)",Brussels
2228,"(2, 0, 2, 3, 1, 0)",Ottawa
2229,"(2, 0, 2, 3, 1, 1)",Dresden
2230,"(2, 0, 2, 3, 1, 2)",Dresden
2231,"(2, 0, 2, 3, 1, 3)",Manchester
2232,"(2, 0, 2, 3, 2, 0)",Nashville
2233,"(2, 0, 2, 3, 2, 1)",Dresden
2234,"(2, 0, 2, 3, 2, 2)",Aachen
2235,"(2, 0, 2, 3, 2, 3)",Manchester
2236,"(2, 0, 2, 3, 3, 0)",Dresden
2237,"(2, 0, 2, 3, 3, 1)",Stuttgart
2238,"(2, 0, 2, 3, 3, 2)",Ottawa
2239,"(2, 0, 2, 3, 3, 3)",Manchester
2240,"(2, 0, 3, 0, 0, 0)",Glasgow
2241,"(2, 0, 3, 0, 0, 1)",Glasgow
2242,"(2, 0, 3, 0, 0, 2)",Brussels
2243,"(2, 0, 3, 0, 0, 3)",Glasgow
2244,"(2, 0, 3, 0, 1, 0)",Nashville
2245,"(2, 0, 3, 0, 1, 1)",Nashville
2246,"(2, 0, 3, 0, 1, 2)",Manchester
2247,"(2, 0, 3, 0, 1, 3)",Manchester
2248,"(2, 0, 3, 0, 2, 0)",Nashville
2249,"(2, 0, 3, 0, 2, 1)",Nashville
2250,"(2, 0, 3, 0, 2, 2)",Manchester
2251,"(2, 0, 3, 0, 2, 3)",Manchester
2252,"(2, 0, 3, 0, 3, 0)",Nashville
2253,"(2, 0, 3, 0, 3, 1)",Manchester
2254,"(2, 0, 3, 0, 3, 2)",Nashville
2255,"(2, 0, 3, 0, 3, 3)",Manchester
2256,"(2, 0, 3, 1, 0, 0)",Nashville
2257,"(2, 0, 3, 1, 0, 1)",Glasgow
2258,"(2, 0, 3, 1, 0, 2)",Manchester
2259,"(2, 0, 3, 1, 0, 3)",Brussels
2260,"(2, 0, 3, 1, 1, 0)",Nashville
2261,"(2, 0, 3, 1, 1, 1)",Manchester
2262,"(2, 0, 3, 1, 1, 2)",Glasgow
2263,"(2, 0, 3, 1, 1, 3)",Brussels
2264,"(2, 0, 3, 1, 2, 0)",Dresden
2265,"(2, 0, 3, 1, 2, 1)",Manchester
2266,"(2, 0, 3, 1, 2, 2)",Dresden
2267,"(2, 0, 3, 1, 2, 3)",Dresden
2268,"(2, 0, 3, 1, 3, 0)",Nashville
2269,"(2, 0, 3, 1, 3, 1)",Dresden
2270,"(2, 0, 3, 1, 3, 2)",Aachen
2271,"(2, 0, 3, 1, 3, 3)",Manchester
2272,"(2, 0, 3, 2, 0, 0)",Glasgow
2273,"(2, 0, 3, 2, 0, 1)",Nashville
2274,"(2, 0, 3, 2, 0, 2)",Glasgow
2275,"(2, 0, 3, 2, 0, 3)",Brussels
2276,"(2, 0, 3, 2, 1, 0)",Nashville
2277,"(2, 0, 3, 2, 1, 1)",Nashville
2278,"(2, 0, 3, 2, 1, 2)",Manchester
2279,"(2, 0, 3, 2, 1, 3)",Manchester
2280,"(2, 0, 3, 2, 2, 0)",Dresden
2281,"(2, 0, 3, 2, 2, 1)",Nashville
2282,"(2, 0, 3, 2, 2, 2)",Dresden
2283,"(2, 0, 3, 2, 2, 3)",Manchester
2284,"(2, 0, 3, 2, 3, 0)",Nashville
2285,"(2, 0, 3, 2, 3, 1)",Aachen
2286,"(2, 0, 3, 2, 3, 2)",Dresden
2287,"(2, 0, 3, 2, 3, 3)",Aachen
2288,"(2, 0, 3, 3, 0, 0)",Nashville
2289,"(2, 0, 3, 3, 0, 1)",Manchester
2290,"(2, 0, 3, 3, 0, 2)",Glasgow
2291,"(2, 0, 3, 3, 0, 3)",Manchester
2292,"(2, 0, 3, 3, 1, 0)",Dresden
2293,"(2, 0, 3, 3, 1, 1)",Nashville
2294,"(2, 0, 3, 3, 1, 2)",Manchester
2295,"(2, 0, 3, 3, 1, 3)",Manchester
2296,"(2, 0, 3, 3, 2, 0)",Nashville
2297,"(2, 0, 3, 3, 2, 1)",Dresden
2298,"(2, 0, 3, 3, 2, 2)",Dresden
2299,"(2, 0, 3, 3, 2, 3)",Nashville
2300,"(2, 0, 3, 3, 3, 0)",Dresden
2301,"(2, 0, 3, 3, 3, 1)",Nashville
2302,"(2, 0, 3, 3, 3, 2)",Dresden
2303,"(2, 0, 3, 3, 3, 3)",Manchester
2304,"(2, 1, 0, 0, 0, 0)",Glasgow
2305,"(2, 1, 0, 0, 0, 1)",Glasgow
2306,"(2, 1, 0, 0, 0, 2)",Glasgow
2307,"(2, 1, 0, 0, 0, 3)",Lausanne
2308,"(2, 1, 0, 0, 1, 0)",Newark
2309,"(2, 1, 0, 0, 1, 1)",Ottawa
2310,"(2, 1, 0, 0, 1, 2)",Lausanne
2311,"(2, 1, 0, 0, 1, 3)",Lausanne
2312,"(2, 1, 0, 0, 2, 0)",Ottawa
2313,"(2, 1, 0, 0, 2, 1)",Dresden
2314,"(2, 1, 0, 0, 2, 2)",Dresden
2315,"(2, 1, 0, 0, 2, 3)",Lausanne
2316,"(2, 1, 0, 0, 3, 0)",Ottawa
2317,"(2, 1, 0, 0, 3, 1)",Dresden
2318,"(2, 1, 0, 0, 3, 2)",Ottawa
2319,"(2, 1, 0, 0, 3, 3)",Lausanne
2320,"(2, 1, 0, 1, 0, 0)",Ottawa
2321,"(2, 1, 0, 1, 0, 1)",Glasgow
2322,"(2, 1, 0, 1, 0, 2)",Ottawa
2323,"(2, 1, 0, 1, 0, 3)",Lausanne
2324,"(2, 1, 0, 1, 1, 0)",Ottawa
2325,"(2, 1, 0, 1, 1, 1)",Lausanne
2326,"(2, 1, 0, 1, 1, 2)",Dresden
2327,"(2, 1, 0, 1, 1, 3)",Lausanne
2328,"(2, 1, 0, 1, 2, 0)",Dresden
2329,"(2, 1, 0, 1, 2, 1)",Munich
2330,"(2, 1, 0, 1, 2, 2)",Lausanne
2331,"(2, 1, 0, 1, 2, 3)",Lausanne
2332,"(2, 1, 0, 1, 3, 0)",Dresden
2333,"(2, 1, 0, 1, 3, 1)",Ottawa
2334,"(2, 1, 0, 1, 3, 2)",Munich
2335,"(2, 1, 0, 1, 3, 3)",Basel
2336,"(2, 1, 0, 2, 0, 0)",Ottawa
2337,"(2, 1, 0, 2, 0, 1)",Glasgow
2338,"(2, 1, 0, 2, 0, 2)",Lausanne
2339,"(2, 1, 0, 2, 0, 3)",Brussels
2340,"(2, 1, 0, 2, 1, 0)",Munich
2341,"(2, 1, 0, 2, 1, 1)",Ottawa
2342,"(2, 1, 0, 2, 1, 2)",Dresden
2343,"(2, 1, 0, 2, 1, 3)",Dresden
2344,"(2, 1, 0, 2, 2, 0)",Ottawa
2345,"(2, 1, 0, 2, 2, 1)",Dresden
2346,"(2, 1, 0, 2, 2, 2)",Lausanne
2347,"(2, 1, 0, 2, 2, 3)",Basel
2348,"(2, 1, 0, 2, 3, 0)",Ottawa
2349,"(2, 1, 0, 2, 3, 1)",Dresden
2350,"(2, 1, 0, 2, 3, 2)",Dresden
2351,"(2, 1, 0, 2, 3, 3)",Dresden
2352,"(2, 1, 0, 3, 0, 0)",Basel
2353,"(2, 1, 0, 3, 0, 1)",Ottawa
2354,"(2, 1, 0, 3, 0, 2)",Lausanne
2355,"(2, 1, 0, 3, 0, 3)",Lausanne
2356,"(2, 1, 0, 3, 1, 0)",Ottawa
2357,"(2, 1, 0, 3, 1, 1)",Dresden
2358,"(2, 1, 0, 3, 1, 2)",Dresden
2359,"(2, 1, 0, 3, 1, 3)",The Hague
2360,"(2, 1, 0, 3, 2, 0)",Dresden
2361,"(2, 1, 0, 3, 2, 1)",Ottawa
2362,"(2, 1, 0, 3, 2, 2)",Ottawa
2363,"(2, 1, 0, 3, 2, 3)",Dresden
2364,"(2, 1, 0, 3, 3, 0)",Basel
2365,"(2, 1, 0, 3, 3, 1)",Dresden
2366,"(2, 1, 0, 3, 3, 2)",Dresden
2367,"(2, 1, 0, 3, 3, 3)",Dresden
2368,"(2, 1, 1, 0, 0, 0)",Ottawa
2369,"(2, 1, 1, 0, 0, 1)",Glasgow
2370,"(2, 1, 1, 0, 0, 2)",Glasgow
2371,"(2, 1, 1, 0, 0, 3)",Brussels
2372,"(2, 1, 1, 0, 1, 0)",Dresden
2373,"(2, 1, 1, 0, 1, 1)",Dresden
2374,"(2, 1, 1, 0, 1, 2)",Dresden
2375,"(2, 1, 1, 0, 1, 3)",Brussels
2376,"(2, 1, 1, 0, 2, 0)",Dresden
2377,"(2, 1, 1, 0, 2, 1)",Aachen
2378,"(2, 1, 1, 0, 2, 2)",Aachen
2379,"(2, 1, 1, 0, 2, 3)",Aachen
2380,"(2, 1, 1, 0, 3, 0)",Dresden
2381,"(2, 1, 1, 0, 3, 1)",Aachen
2382,"(2, 1, 1, 0, 3, 2)",Dresden
2383,"(2, 1, 1, 0, 3, 3)",Dresden
2384,"(2, 1, 1, 1, 0, 0)",Glasgow
2385,"(2, 1, 1, 1, 0, 1)",Glasgow
2386,"(2, 1, 1, 1, 0, 2)",Glasgow
2387,"(2, 1, 1, 1, 0, 3)",Glasgow
2388,"(2, 1, 1, 1, 1, 0)",Ottawa
2389,"(2, 1, 1, 1, 1, 1)",Dresden
2390,"(2, 1, 1, 1, 1, 2)",Manchester
2391,"(2, 1, 1, 1, 1, 3)",Brussels
2392,"(2, 1, 1, 1, 2, 0)",Dresden
2393,"(2, 1, 1, 1, 2, 1)",Dresden
2394,"(2, 1, 1, 1, 2, 2)",Dresden
2395,"(2, 1, 1, 1, 2, 3)",Ottawa
2396,"(2, 1, 1, 1, 3, 0)",Dresden
2397,"(2, 1, 1, 1, 3, 1)",Ottawa
2398,"(2, 1, 1, 1, 3, 2)",Manchester
2399,"(2, 1, 1, 1, 3, 3)",Dresden
2400,"(2, 1, 1, 2, 0, 0)",Dresden
2401,"(2, 1, 1, 2, 0, 1)",Dresden
2402,"(2, 1, 1, 2, 0, 2)",Glasgow
2403,"(2, 1, 1, 2, 0, 3)",Brussels
2404,"(2, 1, 1, 2, 1, 0)",Ottawa
2405,"(2, 1, 1, 2, 1, 1)",Ottawa
2406,"(2, 1, 1, 2, 1, 2)",Dresden
2407,"(2, 1, 1, 2, 1, 3)",Dresden
2408,"(2, 1, 1, 2, 2, 0)",Dresden
2409,"(2, 1, 1, 2, 2, 1)",Dresden
2410,"(2, 1, 1, 2, 2, 2)",Dresden
2411,"(2, 1, 1, 2, 2, 3)",Dresden
2412,"(2, 1, 1, 2, 3, 0)",Dresden
2413,"(2, 1, 1, 2, 3, 1)",Aachen
2414,"(2, 1, 1, 2, 3, 2)",Ottawa
2415,"(2, 1, 1, 2, 3, 3)",Manchester
2416,"(2, 1, 1, 3, 0, 0)",Glasgow
2417,"(2, 1, 1, 3, 0, 1)",Glasgow
2418,"(2, 1, 1, 3, 0, 2)",Glasgow
2419,"(2, 1, 1, 3, 0, 3)",Glasgow
2420,"(2, 1, 1, 3, 1, 0)",Dresden
2421,"(2, 1, 1, 3, 1, 1)",Dresden
2422,"(2, 1, 1, 3, 1, 2)",Berlin
2423,"(2, 1, 1, 3, 1, 3)",Dresden
2424,"(2, 1, 1, 3, 2, 0)",Trondheim
2425,"(2, 1, 1, 3, 2, 1)",Dresden
2426,"(2, 1, 1, 3, 2, 2)",Dresden
2427,"(2, 1, 1, 3, 2, 3)",Berlin
2428,"(2, 1, 1, 3, 3, 0)",Dresden
2429,"(2, 1, 1, 3, 3, 1)",Aachen
2430,"(2, 1, 1, 3, 3, 2)",Ottawa
2431,"(2, 1, 1, 3, 3, 3)",Manchester
2432,"(2, 1, 2, 0, 0, 0)",Glasgow
2433,"(2, 1, 2, 0, 0, 1)",Glasgow
2434,"(2, 1, 2, 0, 0, 2)",Glasgow
2435,"(2, 1, 2, 0, 0, 3)",Brussels
2436,"(2, 1, 2, 0, 1, 0)",Glasgow
2437,"(2, 1, 2, 0, 1, 1)",Dresden
2438,"(2, 1, 2, 0, 1, 2)",Brussels
2439,"(2, 1, 2, 0, 1, 3)",Brussels
2440,"(2, 1, 2, 0, 2, 0)",Dresden
2441,"(2, 1, 2, 0, 2, 1)",Dresden
2442,"(2, 1, 2, 0, 2, 2)",Nashville
2443,"(2, 1, 2, 0, 2, 3)",Dresden
2444,"(2, 1, 2, 0, 3, 0)",Dresden
2445,"(2, 1, 2, 0, 3, 1)",Dresden
2446,"(2, 1, 2, 0, 3, 2)",Dresden
2447,"(2, 1, 2, 0, 3, 3)",Manchester
2448,"(2, 1, 2, 1, 0, 0)",Glasgow
2449,"(2, 1, 2, 1, 0, 1)",Glasgow
2450,"(2, 1, 2, 1, 0, 2)",Glasgow
2451,"(2, 1, 2, 1, 0, 3)",Brussels
2452,"(2, 1, 2, 1, 1, 0)",Nashville
2453,"(2, 1, 2, 1, 1, 1)",Glasgow
2454,"(2, 1, 2, 1, 1, 2)",Glasgow
2455,"(2, 1, 2, 1, 1, 3)",Manchester
2456,"(2, 1, 2, 1, 2, 0)",Nashville
2457,"(2, 1, 2, 1, 2, 1)",Dresden
2458,"(2, 1, 2, 1, 2, 2)",Manchester
2459,"(2, 1, 2, 1, 2, 3)",Dresden
2460,"(2, 1, 2, 1, 3, 0)",Dresden
2461,"(2, 1, 2, 1, 3, 1)",Nashville
2462,"(2, 1, 2, 1, 3, 2)",Manchester
2463,"(2, 1, 2, 1, 3, 3)",Dresden
2464,"(2, 1, 2, 2, 0, 0)",Dresden
2465,"(2, 1, 2, 2, 0, 1)",Glasgow
2466,"(2, 1, 2, 2, 0, 2)",Glasgow
2467,"(2, 1, 2, 2, 0, 3)",Glasgow
2468,"(2, 1, 2, 2, 1, 0)",Nashville
2469,"(2, 1, 2, 2, 1, 1)",Nashville
2470,"(2, 1, 2, 2, 1, 2)",Manchester
2471,"(2, 1, 2, 2, 1, 3)",Glasgow
2472,"(2, 1, 2, 2, 2, 0)",Dresden
2473,"(2, 1, 2, 2, 2, 1)",Dresden
2474,"(2, 1, 2, 2, 2, 2)",Berlin
2475,"(2, 1, 2, 2, 2, 3)",Manchester
2476,"(2, 1, 2, 2, 3, 0)",Dresden
2477,"(2, 1, 2, 2, 3, 1)",Dresden
2478,"(2, 1, 2, 2, 3, 2)",Manchester
2479,"(2, 1, 2, 2, 3, 3)",Berlin
2480,"(2, 1, 2, 3, 0, 0)",Glasgow
2481,"(2, 1, 2, 3, 0, 1)",Canberra
2482,"(2, 1, 2, 3, 0, 2)",Glasgow
2483,"(2, 1, 2, 3, 0, 3)",Glasgow
2484,"(2, 1, 2, 3, 1, 0)",Dresden
2485,"(2, 1, 2, 3, 1, 1)",Glasgow
2486,"(2, 1, 2, 3, 1, 2)",Manchester
2487,"(2, 1, 2, 3, 1, 3)",Dresden
2488,"(2, 1, 2, 3, 2, 0)",Dresden
2489,"(2, 1, 2, 3, 2, 1)",Nashville
2490,"(2, 1, 2, 3, 2, 2)",Aachen
2491,"(2, 1, 2, 3, 2, 3)",Dresden
2492,"(2, 1, 2, 3, 3, 0)",Bergen
2493,"(2, 1, 2, 3, 3, 1)",Nashville
2494,"(2, 1, 2, 3, 3, 2)",Aachen
2495,"(2, 1, 2, 3, 3, 3)",Berlin
2496,"(2, 1, 3, 0, 0, 0)",Glasgow
2497,"(2, 1, 3, 0, 0, 1)",Glasgow
2498,"(2, 1, 3, 0, 0, 2)",Glasgow
2499,"(2, 1, 3, 0, 0, 3)",Glasgow
2500,"(2, 1, 3, 0, 1, 0)",Dresden
2501,"(2, 1, 3, 0, 1, 1)",Nashville
2502,"(2, 1, 3, 0, 1, 2)",Glasgow
2503,"(2, 1, 3, 0, 1, 3)",Brussels
2504,"(2, 1, 3, 0, 2, 0)",Manchester
2505,"(2, 1, 3, 0, 2, 1)",Manchester
2506,"(2, 1, 3, 0, 2, 2)",Manchester
2507,"(2, 1, 3, 0, 2, 3)",Manchester
2508,"(2, 1, 3, 0, 3, 0)",Nashville
2509,"(2, 1, 3, 0, 3, 1)",Dresden
2510,"(2, 1, 3, 0, 3, 2)",Manchester
2511,"(2, 1, 3, 0, 3, 3)",Manchester
2512,"(2, 1, 3, 1, 0, 0)",Glasgow
2513,"(2, 1, 3, 1, 0, 1)",Manchester
2514,"(2, 1, 3, 1, 0, 2)",Glasgow
